index,Long,Lat,UTM_X,UTM_Y,Cov00
44,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
45,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
46,127.07801669999999,37.5413746,330201.256168116,4156667.2854996976,0.00019600000000000002
47,127.07801649999999,37.5413746,330201.2384972768,4156667.2858610274,0.00019600000000000002
48,127.0780161,37.5413746,330201.2031555984,4156667.286583687,0.00019600000000000002
49,127.07801549999999,37.5413746,330201.15014307864,4156667.2876676777,0.00019600000000000002
50,127.0780149,37.5413747,330201.0973574494,4156667.2998476317,0.00019600000000000002
51,127.07801409999999,37.5413748,330201.026900979,4156667.312388919,0.00019600000000000002
52,127.0780133,37.5413749,330200.95644451096,4156667.3249302055,0.00019600000000000002
53,127.07801219999999,37.541374999999995,330200.85948178003,4156667.338013488,0.00019600000000000002
54,127.0780111,37.541375099999996,330200.76251905377,4156667.3510967726,0.00019600000000000002
55,127.07800979999999,37.5413752,330200.6478854843,4156667.3645413886,0.00019600000000000002
56,127.07800859999999,37.5413754,330200.5423142259,4156667.388901307,0.00019600000000000002
57,127.07800719999999,37.5413755,330200.4188452398,4156667.402526591,0.00019600000000000002
58,127.0780058,37.541375599999995,330200.295376254,4156667.416151879,0.00019600000000000002
59,127.07800429999999,37.541375599999995,330200.1628449595,4156667.4188618697,0.00019600000000000002
60,127.078003,37.541375699999996,330200.0482113936,4156667.432306494,0.00019600000000000002
61,127.07800139999999,37.5413758,330199.9070715674,4156667.4462931203,0.00019600000000000002
62,127.0779999,37.5413759,330199.7747671632,4156667.4600990815,0.00019600000000000002
63,127.0779984,37.541376,330199.64246275945,4156667.473905045,0.00019600000000000002
64,127.077997,37.541376199999995,330199.5192206658,4156667.498626309,0.00019600000000000002
65,127.0779955,37.541376199999995,330199.3866893721,4156667.5013363124,0.00019600000000000002
66,127.0779941,37.5413764,330199.2634472773,4156667.526057579,0.00019600000000000002
67,127.0779927,37.5413765,330199.1399782943,4156667.539682884,0.00019600000000000002
68,127.0779912,37.5413766,330199.00767389225,4156667.5534888585,0.00019600000000000002
69,127.0779898,37.5413767,330198.88420490996,4156667.567114166,0.00019600000000000002
70,127.0779884,37.541376799999995,330198.76073592785,4156667.5807394763,0.00019600000000000002
71,127.07798709999999,37.541377,330198.6463292549,4156667.6052800855,0.00019600000000000002
72,127.0779857,37.5413771,330198.5228602736,4156667.618905399,0.00019600000000000002
73,127.0779843,37.5413772,330198.39939129265,4156667.6325307144,0.00019600000000000002
74,127.0779829,37.5413772,330198.27569541987,4156667.635060068,0.00019600000000000002
75,127.0779816,37.5413773,330198.16106185864,4156667.6485047205,0.00019600000000000002
76,127.0779803,37.5413774,330198.04642829765,4156667.661949373,0.00019600000000000002
77,127.07797889999999,37.5413776,330197.9231862081,4156667.6866706605,0.00019600000000000002
78,127.0779776,37.5413777,330197.80855265015,4156667.700115315,0.00019600000000000002
79,127.07797629999999,37.5413778,330197.693919088,4156667.7135599735,0.00019600000000000002
80,127.0779749,37.5413779,330197.5704501091,4156667.727185302,0.00019600000000000002
81,127.0779737,37.541378,330197.464651969,4156667.7404492944,0.00019600000000000002
82,127.0779723,37.541378099999996,330197.3411829907,4156667.7540746247,0.00019600000000000002
83,127.07797099999999,37.5413782,330197.22654943203,4156667.7675192887,0.00019600000000000002
84,127.07796959999999,37.5413782,330197.10285355826,4156667.7700486598,0.00019600000000000002
